testcase	rpm	encoder_resolution	kp	ki	traj_type	v_max	estimator_name	p_err_max	p_err_max_pct	p_err_mean	p_err_mean_pct	p_err_rms	p_err_rms_pct	v_err_max	v_err_max_pct	v_err_mean	v_err_mean_pct	v_err_rms	v_err_rms_pct	a_err_max	a_err_max_pct	a_err_mean	a_err_mean_pct	a_err_rms	a_err_rms_pct
1743	36	360	59.6362331659464	10.9749876549306	VelocityStep	216	PITrackingLoop(kp=60,ki=11)	3.8192541796395	8.76737017462966	3.54534672357575	3.35594976591485	3.54809886361884	3.79091256018775	30.7318808907833	14.2277226346219	-0.64097262646435	-0.296746586326088	17.7368848034873	8.21152074235523	48150.9498967242	Inf	-13.7967946963793	NaN	25100.4295962795	Inf
1744	38	360	59.6362331659464	10.9749876549306	VelocityStep	228	PITrackingLoop(kp=60,ki=11)	3.98500151514458	8.67048977809628	3.71646067884132	3.33292001513231	3.71937460554517	3.76472396398311	30.4633630425751	13.3611241414803	-0.643868386714162	-0.28239841522551	17.7333761146201	7.77779654150005	47430.5258761581	Inf	-46.0019471817536	NaN	25593.2489368333	Inf
1745	40	360	59.6362331659464	10.9749876549306	VelocityStep	240	PITrackingLoop(kp=60,ki=11)	4.15804788982068	8.5170629030712	3.86909601120443	3.29714733271203	3.87223273392393	3.72524568937523	30.765113980483	12.8187974918679	-0.669697067347973	-0.279040444728322	17.6753439963442	7.36472666514344	46788.7907375769	Inf	0.122582901401083	NaN	26007.2511007119	Inf
1746	42	360	59.6362331659464	10.9749876549306	VelocityStep	252	PITrackingLoop(kp=60,ki=11)	4.41083395012819	8.55786803114742	4.06067257229653	3.29733512607754	4.06426595878969	3.72918840318109	35.5657117416005	14.1133776752383	-0.541883854379326	-0.215033275547352	17.4181471503753	6.91196315491084	45643.1453801536	Inf	38.7146281225872	NaN	26395.2096578293	Inf
1747	44	360	59.6362331659464	10.9749876549306	VelocityStep	264	PITrackingLoop(kp=60,ki=11)	4.5359707988833	8.51576393512574	4.22261021749868	3.27160673381115	4.226036373213	3.69688669659406	31.3495389659183	11.8748253658782	-0.75513006676319	-0.286034116198178	17.6672010527883	6.69212161090465	45165.0757683695	Inf	-61.6786335454694	NaN	26837.2104981945	Inf
1748	46	360	59.6362331659464	10.9749876549306	VelocityStep	276	PITrackingLoop(kp=60,ki=11)	4.73112956486239	8.51972232762615	4.39581481366977	3.2577023413516	4.39934358335007	3.68164000964662	30.9760180013258	11.2231949280166	-0.81347610153127	-0.294737717946112	17.6472904673006	6.39394582148573	44451.1028392725	Inf	-13.4298502789439	NaN	27170.4429167263	Inf
1749	48	360	59.6362331659464	10.9749876549306	VelocityStep	288	PITrackingLoop(kp=60,ki=11)	4.89364960151609	8.43585859992711	4.5625613328274	3.24044759469428	4.56627191183589	3.66176385777703	32.0362833800491	11.1237095069615	-0.777900854246213	-0.270104463279935	17.6145879162033	6.11617635979283	43648.990646288	Inf	-48.1518773024807	NaN	27516.8846408167	Inf
1750	50	360	59.6362331659464	10.9749876549306	VelocityStep	300	PITrackingLoop(kp=60,ki=11)	5.07190610373496	8.30518566415579	4.69065272113169	3.19993262731987	4.69466438027656	3.61840253765936	31.6929149564054	10.5643049854685	-0.837044082070082	-0.279014694023361	17.5787785778163	5.85959285927209	43157.6088525442	Inf	0.153049088775588	NaN	27804.2953583075	Inf
2976	2	360	59.6362331659464	12.0450354025878	VelocityStep	12	PITrackingLoop(kp=60,ki=12)	0.991177030744982	33.0241140396679	0.670336446442346	11.2676758804119	0.687772757552741	12.8745473379371	47.9637787722149	399.698156435124	0.50090819369685	4.17423494747375	15.2947253809091	127.456044840909	59622.4349980643	Inf	-65.3624011560458	NaN	6758.35258920695	Inf
2977	4	360	59.6362331659464	12.0450354025878	VelocityStep	24	PITrackingLoop(kp=60,ki=12)	1.05665113891688	21.1668898020209	0.834261761952312	7.05673051106701	0.839496156723754	7.97753571513509	40.5805757944912	169.085732477047	0.0408557576227434	0.170232323428098	17.3705497359812	72.3772905665885	59338.8018814208	Inf	-70.4582321638364	NaN	9539.62482593126	Inf
2978	6	360	59.6362331659464	12.0450354025878	VelocityStep	36	PITrackingLoop(kp=60,ki=12)	1.18084377536537	14.7753225145817	1.00217045198941	5.65158229946482	1.00446661355372	6.35099019872306	37.0762816121574	102.989671144882	0.0408452623205184	0.11345906200144	17.6999214795055	49.1664485541819	58817.2108437028	Inf	-23.608341862986	NaN	11440.2003730191	Inf
2979	8	360	59.6362331659464	12.0450354025878	VelocityStep	48	PITrackingLoop(kp=60,ki=12)	1.33178448824192	13.2927517701619	1.16852732039898	4.95639798822406	1.17003596044773	5.58368715709061	35.2699612804325	73.4790860009011	-0.0170297118371198	-0.0354785663273327	17.9486739906492	37.3930708138526	58191.2071863605	Inf	-55.0091438843602	NaN	13189.6005328981	Inf
2980	10	360	59.6362331659464	12.0450354025878	VelocityStep	60	PITrackingLoop(kp=60,ki=12)	1.47722243354714	11.9352042494809	1.32901424869354	4.51241998677626	1.33023527593995	5.08084828529083	33.6970354516961	56.1617257528269	-0.182191822113314	-0.303653036855524	17.9737291297547	29.9562152162578	57540.1619088687	Inf	0.036552489734604	NaN	14552.348441067	Inf
2981	12	360	59.6362331659464	12.0450354025878	VelocityStep	72	PITrackingLoop(kp=60,ki=12)	1.66593517013712	11.0621807789566	1.50479223958764	4.26164946218729	1.50598186682261	4.80476793515926	33.6966474011654	46.8008991682853	-0.12206709706979	-0.169537634819153	17.973879209582	24.9637211244194	56814.2739343004	Inf	-36.4761333529506	NaN	15888.0760414208	Inf
2982	14	360	59.6362331659464	12.0450354025878	VelocityStep	84	PITrackingLoop(kp=60,ki=12)	1.84048233842659	10.7664967630378	1.67442411485462	4.06791142026072	1.67571294227433	4.58925156273668	33.3824951603052	39.74106566703	-0.228575788718765	-0.272114034189006	17.9957506404404	21.423512667191	56096.7541498234	Inf	-64.6961251216094	NaN	17085.7907049522	Inf
2983	16	360	59.6362331659464	12.0450354025878	VelocityStep	96	PITrackingLoop(kp=60,ki=12)	1.99460111411918	9.99423775059838	1.83759298925179	3.90846594342332	1.83897912410483	4.40940449061617	31.8502558753895	33.1773498701974	-0.246020713785031	-0.256271576859407	17.9549687685702	18.7030924672607	55453.9257919751	Inf	-16.7083609121653	NaN	18065.7730477035	Inf
2984	18	360	59.6362331659464	12.0450354025878	VelocityStep	108	PITrackingLoop(kp=60,ki=12)	2.17537299628643	9.92233623557028	2.00669823362503	3.79586602546994	2.00826293040737	4.28385288585912	30.9577057407867	28.6645423525802	-0.319188411796369	-0.295544825737379	17.9695335497591	16.6384569905176	54772.1550150283	Inf	-47.1063980728287	NaN	19063.6063561986	Inf
2985	20	360	59.6362331659464	12.0450354025878	VelocityStep	120	PITrackingLoop(kp=60,ki=12)	2.3364619663669	9.54219296987277	2.15776538529482	3.67573960437049	2.15950784424992	4.15091423912876	31.3349476585476	26.112456382123	-0.364079322026255	-0.303399435021879	17.9188609574596	14.9323841312163	54061.4810223694	Inf	0.0731957534673586	NaN	19893.2098880786	Inf
2986	22	360	59.6362331659464	12.0450354025878	VelocityStep	132	PITrackingLoop(kp=60,ki=12)	2.52869584638306	9.33178232578458	2.34189314091986	3.62739031166639	2.34379042166496	4.09699989343726	30.8844022722998	23.397274448712	-0.356434833941072	-0.270026389349297	17.9093446011727	13.5676853039187	53302.8949585646	Inf	-33.0073663606473	NaN	20745.390820764	Inf
2987	24	360	59.6362331659464	12.0450354025878	VelocityStep	144	PITrackingLoop(kp=60,ki=12)	2.73920275750899	9.36872191067311	2.51067514654549	3.56655984306661	2.51282496278273	4.03281028336214	33.4611891253908	23.2369368926325	-0.408962734353104	-0.284001898856322	17.8291187187012	12.3813324435425	52407.9025456343	Inf	-64.7579388889252	NaN	21536.0569818393	Inf
2988	26	360	59.6362331659464	12.0450354025878	VelocityStep	156	PITrackingLoop(kp=60,ki=12)	2.8979848948155	9.09111916234855	2.67697096096411	3.51053556529604	2.67923129411374	3.96747982637003	30.7496184187485	19.7112938581721	-0.465701807236502	-0.298526799510579	17.8497731733964	11.4421622906387	51837.5620427371	Inf	-14.2803919743888	NaN	22198.8418193223	Inf
2989	28	360	59.6362331659464	12.0450354025878	VelocityStep	168	PITrackingLoop(kp=60,ki=12)	3.10438251779536	9.05199968925791	2.84719923677359	3.46922445256381	2.84983561542709	3.92478781359981	33.8304174666908	20.1371532539826	-0.450989452011719	-0.268446102387928	17.7483401767151	10.5644882004257	50911.6244026883	Inf	-50.3462993886768	NaN	22886.0295929519	Inf
2990	30	360	59.6362331659464	12.0450354025878	VelocityStep	180	PITrackingLoop(kp=60,ki=12)	3.24428181377521	8.85817419406153	3.00657745091784	3.41920785319467	3.00928801833872	3.86627106681013	30.289265855288	16.8273699196045	-0.545979003592664	-0.303321668662591	17.800876958782	9.88937608821224	50401.5705987201	Inf	0.109830598580666	NaN	23465.0989056193	Inf
2991	32	360	59.6362331659464	12.0450354025878	VelocityStep	192	PITrackingLoop(kp=60,ki=12)	3.43763608588129	8.7812961601935	3.17748088595522	3.38820077976448	3.18036437905444	3.83211737757596	30.018460502682	15.6346148451469	-0.574278446557567	-0.299103357582066	17.7833647797729	9.26216915613173	49691.5261130919	Inf	-30.6217991834919	NaN	24066.6876761635	Inf
2992	34	360	59.6362331659464	12.0450354025878	VelocityStep	204	PITrackingLoop(kp=60,ki=12)	3.63449750861651	8.86376331240002	3.34684297348879	3.35887960976615	3.34993605057218	3.79857137250388	32.5945435172055	15.9777174103948	-0.663662283942137	-0.325324648991243	17.7464460196746	8.69923824493852	48777.448961394	Inf	-59.9593058837587	NaN	24628.389873248	Inf
2993	36	360	59.6362331659464	12.0450354025878	VelocityStep	216	PITrackingLoop(kp=60,ki=12)	3.80855908958387	8.74301719356386	3.51271464229519	3.33068001156667	3.51599030227193	3.76850552906009	30.7919865791648	14.2555493422059	-0.693330503379623	-0.320986344157233	17.7388749740987	8.21244211763828	48150.851672772	Inf	-13.7758686830435	NaN	25100.4316888367	Inf
2994	38	360	59.6362331659464	12.0450354025878	VelocityStep	228	PITrackingLoop(kp=60,ki=12)	3.97324990627693	8.64611617282312	3.6820093970095	3.3076443546636	3.68547920037513	3.74230876415166	30.5269274679367	13.3890032754108	-0.699130320498282	-0.306636105481703	17.7354654370111	7.77871291096977	47430.4066631748	Inf	-45.9790485925078	NaN	25593.2507438465	Inf
2995	40	360	59.6362331659464	12.0450354025878	VelocityStep	240	PITrackingLoop(kp=60,ki=12)	4.14553101698524	8.49266509201597	3.83282115983937	3.27186271364406	3.83655260948168	3.70282599752869	30.7055923278439	12.7939968032683	-0.72786487837211	-0.303277032655046	17.6776308126789	7.36567950528286	46788.6249018992	Inf	0.146465695714958	NaN	26007.2522278242	Inf
2996	42	360	59.6362331659464	12.0450354025878	VelocityStep	252	PITrackingLoop(kp=60,ki=12)	4.39495545901557	8.53345418424695	4.02258341468123	3.27205045580264	4.02680953491547	3.70679273375774	35.6355265023717	14.1410819453856	-0.602926225463872	-0.23925643867614	17.420296649939	6.91281613092818	45643.1217870139	Inf	38.7402767070175	NaN	26395.2102153509	Inf
2997	44	360	59.6362331659464	12.0450354025878	VelocityStep	264	PITrackingLoop(kp=60,ki=12)	4.52211893293805	8.49135365790734	4.18269986449111	3.24631577584592	4.18678213402365	3.67446301780887	31.4229510573307	11.9026329762616	-0.819112089304979	-0.31026973079734	17.670075438108	6.69321039322272	45164.9587755533	Inf	-61.6520553299282	NaN	26837.211313065	Inf
2998	46	360	59.6362331659464	12.0450354025878	VelocityStep	276	PITrackingLoop(kp=60,ki=12)	4.71750490507016	8.49530357797108	4.35408593288999	3.23240795116999	4.35829757383814	3.65921562609832	31.0530276574788	11.2510969773474	-0.880364158260205	-0.31897252110877	17.6505219284461	6.39511664074134	44450.9554139979	Inf	-13.4030767489801	NaN	27170.4435851758	Inf
2999	48	360	59.6362331659464	12.0450354025878	VelocityStep	288	PITrackingLoop(kp=60,ki=12)	4.87586342849687	8.41142673499457	4.51901219719742	3.2151488120417	4.52343844121694	3.63933173923652	32.1163773612727	11.1515199171086	-0.847692041830915	-0.294337514524623	17.6178239099099	6.1172999687187	43648.8690554992	Inf	-48.1223774301817	NaN	27516.8852455972	Inf
3000	50	360	59.6362331659464	12.0450354025878	VelocityStep	300	PITrackingLoop(kp=60,ki=12)	5.05605193576159	8.28071774931568	4.64527408185338	3.1746235726536	4.65005295540263	3.59597428906627	31.6278349590681	10.5426116530227	-0.909739420239019	-0.303246473413006	17.5823786621636	5.86079288738787	43157.3969977546	Inf	0.182897884789127	NaN	27804.2955814621	Inf
4226	2	360	59.6362331659464	13.2194114846603	VelocityStep	12	PITrackingLoop(kp=60,ki=13)	0.990245751903227	33.0030921401498	0.668492566874844	11.242357178859	0.685985353767345	12.8528965346538	47.9646664007374	399.705553339479	0.497835226592723	4.14862688827269	15.295882254269	127.465685452242	59622.9936857656	Inf	-65.3556245922985	NaN	6758.38854389903	Inf
4227	4	360	59.6362331659464	13.2194114846603	VelocityStep	24	PITrackingLoop(kp=60,ki=13)	1.05546114537602	21.143051790385	0.830444077043003	7.03028677477437	0.835734207577182	7.95433101525094	40.5851581011276	169.104825421365	0.0345836062632177	0.144098359430074	17.3711053567606	72.3796056531692	59339.2000959325	Inf	-70.4540222816449	NaN	9539.65957119304	Inf
4228	6	360	59.6362331659464	13.2194114846603	VelocityStep	36	PITrackingLoop(kp=60,ki=13)	1.17881340036756	14.7499174220165	0.996379472093571	5.62475963183964	0.998742581263119	6.32719517125204	37.0852438010616	103.01456611406	0.0314237701403141	0.0872882503897623	17.7001862573396	49.1671840481656	58817.4852057495	Inf	-23.6006234117433	NaN	11440.2293265215	Inf
4229	8	360	59.6362331659464	13.2194114846603	VelocityStep	48	PITrackingLoop(kp=60,ki=13)	1.3289204611553	13.2671537290556	1.1607622504116	4.92938392624048	1.16236825857833	5.55973543932523	35.2831034521898	73.5064655253954	-0.0295593044916388	-0.0615818843575808	17.948854526456	37.3934469301166	58191.4029973919	Inf	-55.0009553994154	NaN	13189.6248623505	Inf
4230	10	360	59.6362331659464	13.2194114846603	VelocityStep	60	PITrackingLoop(kp=60,ki=13)	1.47352427998811	11.9094809857748	1.31927383480211	4.48528619964145	1.32062187231594	5.0567438841465	33.7140447280257	56.1900745467096	-0.197855339837207	-0.329758899728678	17.9740163024065	29.9566938373441	57540.2983540442	Inf	0.0436507192681165	NaN	14552.3679901306	Inf
4231	12	360	59.6362331659464	13.2194114846603	VelocityStep	72	PITrackingLoop(kp=60,ki=13)	1.66140817356009	11.0360576885072	1.49308037631146	4.23444706355449	1.49442639723061	4.78061813448294	33.717683475288	46.8301159378999	-0.1408420921076	-0.19561401681611	17.9740894840201	24.9640131722502	56814.3817867763	Inf	-36.4658320706515	NaN	15888.0934365542	Inf
4232	14	360	59.6362331659464	13.2194114846603	VelocityStep	84	PITrackingLoop(kp=60,ki=13)	1.83512444443897	10.7403602091965	1.66073913797837	4.0406560959476	1.66222100335954	4.56505609913886	33.4073477181973	39.7706520454729	-0.25046919796366	-0.298177616623404	17.9961099301985	21.4239403930935	56096.8350456019	Inf	-64.6857948446458	NaN	17085.805288236	Inf
4233	16	360	59.6362331659464	13.2194114846603	VelocityStep	96	PITrackingLoop(kp=60,ki=13)	1.98842192666556	9.96803392106933	1.82193330582409	3.88116767122835	1.82355112353106	4.38515881213668	31.8788816944429	33.2071684317113	-0.271049818348604	-0.282343560779795	17.9553657648205	18.7035060050214	55453.958912075	Inf	-16.6957695236101	NaN	18065.7855991796	Inf
4234	18	360	59.6362331659464	13.2194114846603	VelocityStep	108	PITrackingLoop(kp=60,ki=13)	2.16959614195945	9.89598678142423	1.98906526899542	3.76853674207636	1.99090052182991	4.25957927884634	30.9906317459017	28.6950293943534	-0.347338813657214	-0.321610012645568	17.9700847573528	16.6389673679193	54772.1525376535	Inf	-47.0928357135266	NaN	19063.6172131569	Inf
4235	20	360	59.6362331659464	13.2194114846603	VelocityStep	120	PITrackingLoop(kp=60,ki=13)	2.32953912036582	9.51579977778503	2.13815461708689	3.64837790542784	2.14020860073564	4.12661932850042	31.3665676773193	26.1388063977661	-0.395347445340004	-0.329456204450003	17.9195549888335	14.9329624906946	54061.4622999547	Inf	0.0873736590581609	NaN	19893.2187169916	Inf
4236	22	360	59.6362331659464	13.2194114846603	VelocityStep	132	PITrackingLoop(kp=60,ki=13)	2.52094838454548	9.30527413964421	2.32031301410274	3.60001525595694	2.32255590091332	4.07269356551258	30.9241974383361	23.4274223017698	-0.390825516683312	-0.296079936881297	17.9100641975273	13.5682304526722	53302.864737527	Inf	-32.9904969123159	NaN	20745.398885015	Inf
4237	24	360	59.6362331659464	13.2194114846603	VelocityStep	144	PITrackingLoop(kp=60,ki=13)	2.72969173007979	9.34222606410101	2.4871218136432	3.53916835268635	2.4896515705295	4.00851457859129	33.5045999423619	23.2670832933069	-0.44645374342308	-0.310037321821583	17.8300756912503	12.3819970078127	52407.9159219347	Inf	-64.7410143969006	NaN	21536.0635593961	Inf
4238	26	360	59.6362331659464	13.2194114846603	VelocityStep	156	PITrackingLoop(kp=60,ki=13)	2.88918802233493	9.0646010140144	2.65144370817412	3.48312894316634	2.65412555462067	3.9431529057306	30.796783890131	19.7415281346994	-0.506337723949461	-0.324575464070167	17.8508865491914	11.4428759930714	51837.5050359126	Inf	-14.2615032321851	NaN	22198.8475486719	Inf
4239	28	360	59.6362331659464	13.2194114846603	VelocityStep	168	PITrackingLoop(kp=60,ki=13)	3.0931601359409	9.02540706637928	2.81969905713338	3.44180650878074	2.82279992692272	3.90047408517188	33.8811422270043	20.167346563693	-0.494719642500117	-0.294475977678641	17.749560459337	10.5652145591291	50911.6232902288	Inf	-50.3262568902384	NaN	22886.0344095592	Inf
4240	30	360	59.6362331659464	13.2194114846603	VelocityStep	180	PITrackingLoop(kp=60,ki=13)	3.23343980851878	8.83158011933721	2.9771015883557	3.39177638010235	2.98031727029559	3.84192807976661	30.3404755491972	16.855819749554	-0.59285411058197	-0.329363394767761	17.8023787177872	9.89021039877068	50401.4738746482	Inf	0.131088909682367	NaN	23465.1027103543	Inf
4241	32	360	59.6362331659464	13.2194114846603	VelocityStep	192	PITrackingLoop(kp=60,ki=13)	3.42689088804338	8.75463837874463	3.14603228416209	3.3607608857677	3.14945714245201	3.8077709346919	29.975534161998	15.6122573760406	-0.62427857868919	-0.325145093067286	17.7850339877666	9.26303853529509	49691.4015353088	Inf	-30.5983929603397	NaN	24066.6911745494	Inf
4242	34	360	59.6362331659464	13.2194114846603	VelocityStep	204	PITrackingLoop(kp=60,ki=13)	3.62357955915326	8.83713676507966	3.31342129351804	3.33143190820587	3.31709218348659	3.7742132194485	32.6572777456977	16.0084694831851	-0.716781414579443	-0.351363438519335	17.7485963429426	8.70029232497185	48777.4094324508	Inf	-59.9354483973808	NaN	24628.3927038565	Inf
4243	36	360	59.6362331659464	13.2194114846603	VelocityStep	216	PITrackingLoop(kp=60,ki=13)	3.79685263501845	8.71636033437542	3.47731890792285	3.30322452027534	3.48121476675187	3.74415075791798	30.8574447018633	14.2858540286404	-0.749570061303052	-0.347023176529191	17.7411879722679	8.21351295012401	48150.7423588308	Inf	-13.7509881246501	NaN	25100.4339879848	Inf
4244	38	360	59.6362331659464	13.2194114846603	VelocityStep	228	PITrackingLoop(kp=60,ki=13)	3.96038868348089	8.61943676967078	3.6446404544929	3.28018248691922	3.64876890917145	3.71794538661693	30.5961530342764	13.4193653659107	-0.75848889358986	-0.332670567363974	17.7379020055836	7.77978158139633	47430.27410048	Inf	-45.9518969178223	NaN	25593.2527261867	Inf
4245	40	360	59.6362331659464	13.2194114846603	VelocityStep	240	PITrackingLoop(kp=60,ki=13)	4.13183282648983	8.46595929150676	3.79347432228964	3.24439118531473	3.79791031485367	3.67845825484559	30.6415026385356	12.7672927660565	-0.790344305054129	-0.329310127105887	17.6802994481215	7.36679143671728	46788.4406773482	Inf	0.174803558289541	NaN	26007.2534685296	Inf
4246	42	360	59.6362331659464	13.2194114846603	VelocityStep	252	PITrackingLoop(kp=60,ki=13)	4.37759100123601	8.50673086806659	3.98126866555959	3.24457890793654	3.98624382038086	3.68245136263077	35.7115441554748	14.171247680744	-0.668492463996344	-0.265274787300137	17.4228553790413	6.91383149961955	45643.0940969315	Inf	38.770657798246	NaN	26395.2108318828	Inf
4247	44	360	59.6362331659464	13.2194114846603	VelocityStep	264	PITrackingLoop(kp=60,ki=13)	4.50696007430184	8.464634298098	4.13940973775728	3.21883741306367	4.14426970181334	3.65009132385871	31.5028989010509	11.9329162503981	-0.887836347298471	-0.336301646703966	17.6734248135077	6.69447909602565	45164.8285506973	Inf	-61.6205467635728	NaN	26837.2122041541	Inf
4248	46	360	59.6362331659464	13.2194114846603	VelocityStep	276	PITrackingLoop(kp=60,ki=13)	4.70259172604246	8.46857499564918	4.30882333751605	3.20492589309434	4.31384500271174	3.63484341791571	31.1368954460447	11.2814838572626	-0.952209627330788	-0.345003488163329	17.6542793581961	6.3964780283319	44450.791766063	Inf	-13.3712477576163	NaN	27170.4443208662	Inf
4249	48	360	59.6362331659464	13.2194114846603	VelocityStep	288	PITrackingLoop(kp=60,ki=13)	4.85641094886401	8.38468382926858	4.47177526225949	3.1876620121395	4.47705057814684	3.61495132055248	32.2036015425527	11.1818060911641	-0.922655473798517	-0.320366483957818	17.621610281418	6.11861468104792	43648.7335441485	Inf	-48.0874499392743	NaN	27516.8859072748	Inf
4250	50	360	59.6362331659464	13.2194114846603	VelocityStep	300	PITrackingLoop(kp=60,ki=13)	5.03870229516487	8.25393546784971	4.59605287655828	3.14712569534224	4.60174112657	3.57159876932784	31.5587400391014	10.5195800130338	-0.987821593301883	-0.329273864433961	17.5865808721048	5.86219362403495	43157.1610791482	Inf	0.218314171361999	NaN	27804.2958297697	Inf
5476	2	360	59.6362331659464	14.5082877849594	VelocityStep	12	PITrackingLoop(kp=60,ki=15)	0.989228785202197	32.9800956916154	0.666493419673665	11.2148577199254	0.684048697691544	12.8293470900938	47.9656134893844	399.71344574487	0.494538152044599	4.12115126703833	15.2971563144401	127.476302620335	59623.606850373	Inf	-65.3480603114308	NaN	6758.42802526931	Inf
5477	4	360	59.6362331659464	14.5082877849594	VelocityStep	24	PITrackingLoop(kp=60,ki=15)	1.05415862625459	21.1169596605488	0.826306446485127	7.00157524390445	0.831660073574476	7.92910402124627	40.5901253242918	169.125522184549	0.0278560756715478	0.116066981964784	17.3717197863372	72.3821657764049	59339.6368452225	Inf	-70.4491512414169	NaN	9539.69771920245	Inf
5478	6	360	59.6362331659464	14.5082877849594	VelocityStep	36	PITrackingLoop(kp=60,ki=15)	1.17659193873341	14.7221213555232	0.990103914818938	5.59563978885569	0.992545125789532	6.30133278635757	37.0949838784913	103.041621884698	0.0213204666820581	0.0592235185612721	17.7004837619507	49.168010449863	58817.7860316728	Inf	-23.5917779832518	NaN	11440.261115396	Inf
5479	8	360	59.6362331659464	14.5082877849594	VelocityStep	48	PITrackingLoop(kp=60,ki=15)	1.32578756057534	13.2391406347384	1.15234792731044	4.90005793537951	1.15406798824227	5.5337075596786	35.2973969546738	73.5362436555704	-0.0429930823334064	-0.0895689215279297	17.9490625305855	37.3938802720532	58191.6175460872	Inf	-54.9914707865333	NaN	13189.6515723835	Inf
5480	10	360	59.6362331659464	14.5082877849594	VelocityStep	60	PITrackingLoop(kp=60,ki=15)	1.46947943256553	11.8813281979996	1.30871939520981	4.45583122461415	1.31021685951362	5.03055349216117	33.7325480189734	56.2209133649556	-0.214647890567154	-0.35774648427859	17.9743444817356	29.9572408028926	57540.4476536951	Inf	0.052062431533268	NaN	14552.3894550346	Inf
5481	12	360	59.6362331659464	14.5082877849594	VelocityStep	72	PITrackingLoop(kp=60,ki=15)	1.6564572407593	11.0074720247272	1.48039002083499	4.20491823185933	1.4819206622621	4.75438100935263	33.7405722622964	46.8619059198561	-0.160968929497803	-0.223567957635838	17.9743389164185	24.9643596061368	56814.4995708457	Inf	-36.4537818336076	NaN	15888.1125341852	Inf
5482	14	360	59.6362331659464	14.5082877849594	VelocityStep	84	PITrackingLoop(kp=60,ki=15)	1.82926515483942	10.7117568957375	1.64591106316497	4.01107025436131	1.64762077262136	4.53877136964313	33.4343909505	39.8028463696429	-0.27393787067657	-0.326116512710203	17.9965279838621	21.4244380760263	56096.9230725675	Inf	-64.6735892797898	NaN	17085.8212970223	Inf
5483	16	360	59.6362331659464	14.5082877849594	VelocityStep	96	PITrackingLoop(kp=60,ki=15)	1.9819552640722	9.93935689470796	1.80496578892639	3.85153553940982	1.80685702221938	4.35882114291141	31.910031732121	33.239616387626	-0.297879233922687	-0.310290868669466	17.9558313241109	18.7039909626155	55453.994509966	Inf	-16.6809584749299	NaN	18065.7993805705	Inf
5484	18	360	59.6362331659464	14.5082877849594	VelocityStep	108	PITrackingLoop(kp=60,ki=15)	2.16327435526544	9.86715177552197	1.96995984562866	3.73887119089474	1.97211434073237	4.23321257066271	31.0265205780837	28.7282597945219	-0.37751322127277	-0.349549278956269	17.9707257459318	16.6395608758628	54772.1488661122	Inf	-47.0768354767832	NaN	19063.6291318779	Inf
5485	20	360	59.6362331659464	14.5082877849594	VelocityStep	120	PITrackingLoop(kp=60,ki=15)	2.32196532598027	9.48691616997508	2.11690646082946	3.61867746817871	2.11932815756958	4.10023109534434	31.4005072860484	26.1670894050403	-0.428862744861986	-0.357385620718321	17.9203617429753	14.9336347858127	54061.4404552417	Inf	0.104172769955604	NaN	19893.2284132017	Inf
5486	22	360	59.6362331659464	14.5082877849594	VelocityStep	132	PITrackingLoop(kp=60,ki=15)	2.51261153214751	9.27626650063243	2.29693115916764	3.57030041957952	2.29958224360897	4.04629356289625	30.9675032680098	23.4602297484922	-0.427687350259235	-0.324005568378208	17.9109081970909	13.568869846281	53302.8304219368	Inf	-32.9706201285557	NaN	20745.4077388095	Inf
5487	24	360	59.6362331659464	14.5082877849594	VelocityStep	144	PITrackingLoop(kp=60,ki=15)	2.71929225653958	9.31323045913405	2.46160218138604	3.50943587275919	2.46458127606215	3.98212729268894	33.551840120081	23.2998889722784	-0.486637553260735	-0.337942745319955	17.8311935007477	12.3827732644081	52407.9294389734	Inf	-64.7209545347999	NaN	21536.0707783397	Inf
5488	26	360	59.6362331659464	14.5082877849594	VelocityStep	156	PITrackingLoop(kp=60,ki=15)	2.87956318089799	9.03558113008427	2.62378546111885	3.4533801197398	2.62696554048206	3.91673224089179	30.8486431170502	19.7747712288784	-0.549892422468344	-0.352495142607913	17.8521832965225	11.4437072413606	51837.4412121626	Inf	-14.2391631802841	NaN	22198.8538409002	Inf
5489	28	360	59.6362331659464	14.5082877849594	VelocityStep	168	PITrackingLoop(kp=60,ki=15)	3.08089007385647	8.99630643353176	2.78990332931968	3.41204554229572	2.79355303544519	3.87406861952521	33.9363411587753	20.2002030706996	-0.541589681826459	-0.322374810610988	17.7509921570712	10.5660667601614	50911.6205630014	Inf	-50.3025281006268	NaN	22886.0396963299	Inf
5490	30	360	59.6362331659464	14.5082877849594	VelocityStep	180	PITrackingLoop(kp=60,ki=15)	3.22158032490823	8.80247741512304	2.94516535907973	3.36200080218764	2.94897791034248	3.81549133521602	30.3958339019576	16.8865743899765	-0.643094978544036	-0.35727498808002	17.8041259671225	9.89118109284584	50401.3660197794	Inf	0.156276379672854	NaN	23465.1068913039	Inf
5491	32	360	59.6362331659464	14.5082877849594	VelocityStep	192	PITrackingLoop(kp=60,ki=15)	3.41513401312866	8.72546720547549	3.11195873333029	3.33097623101957	3.11602363793845	3.78133095577368	29.9302720668432	15.5886833681475	-0.677868554230354	-0.353056538661643	17.7869778351567	9.26405095581077	49691.263272499	Inf	-30.57072449624	NaN	24066.6950157402	Inf
